departamento,municipio,cultivo,anio,fuente_eva,split,area_sembrada_ha,area_cosechada_ha,produccion_t,rendimiento_t_ha,rendimiento_lag_1,rendimiento_lag_2,rendimiento_lag_3,produccion_lag_1,area_cosechada_lag_1,area_sembrada_lag_1,media_rendimiento_3y,variabilidad_rendimiento_3y,tendencia_rendimiento_3y,es_outlier_rendimiento,dato_copiado,inconsistencia_rend,score_confiabilidad,precipitacion_acumulada_mm,dias_lluvia,intensidad_max_diaria_mm,precipitacion_mediana_diaria,precip_Q3_mm,ratio_concentracion_lluvia,cv_precipitacion_mensual,max_dias_secos_consecutivos,ph_media,num_muestras_suelo,ph_variabilidad,materia_organica_pct_media,materia_organica_pct_variabilidad,fosforo_ppm_media,fosforo_ppm_variabilidad,calcio_meq_media,calcio_meq_variabilidad,magnesio_meq_media,magnesio_meq_variabilidad,potasio_meq_media,potasio_meq_variabilidad,salinidad_ds_m_media,salinidad_ds_m_variabilidad,tendencia_ph,tendencia_materia_organica_pct,tendencia_fosforo_ppm,tendencia_calcio_meq,tendencia_magnesio_meq,tendencia_potasio_meq,tendencia_salinidad_ds_m,credito_total,colocacion_total,num_operaciones_credito,credito_promedio_operacion,log_credito_total,precio_internacional_usd,precio_internacional_max,precio_internacional_min,volatilidad_precio,cambio_precio_pct,rango_precio_ratio
HUILA,NEIVA,ARROZ,2011,historica,historial,830.0,815.0,5705.0,7.0,6.886666666666667,7.2,7.105263157894737,5165.0,750.0,850.0,7.0639766081871365,0.1606949869613644,-0.3133333333333334,0,0,0,0.922,,,,,,,,,6.088888888888889,9.0,0.9814459287760642,2.2066666666666666,1.808528407296938,7.101111111111112,5.971587821602485,4.484444444444445,3.025516943892032,1.5577777777777777,1.1315451579342488,0.2122222222222222,0.1073286748471462,0.1155555555555555,0.0353946009693255,-0.026712134129014,0.6646549989941659,-0.2907825029351905,-0.4950859704958065,-0.0774737784094647,0.2617254591095258,-0.3097039692021771,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
HUILA,NEIVA,ARROZ,2012,historica,historial,1005.0,1005.0,6670.0,6.63681592039801,7.0,6.886666666666667,7.2,5705.0,815.0,830.0,7.028888888888891,0.1586517266542357,0.1133333333333332,0,0,0,0.922,,,,,,,,,6.088888888888889,9.0,0.9814459287760642,2.2066666666666666,1.808528407296938,7.101111111111112,5.971587821602485,4.484444444444445,3.025516943892032,1.5577777777777777,1.1315451579342488,0.2122222222222222,0.1073286748471462,0.1155555555555555,0.0353946009693255,-0.026712134129014,0.6646549989941659,-0.2907825029351905,-0.4950859704958065,-0.0774737784094647,0.2617254591095258,-0.3097039692021771,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
HUILA,NEIVA,ARROZ,2013,historica,historial,809.0,809.0,5529.0,6.834363411619283,6.63681592039801,7.0,6.886666666666667,6670.0,1005.0,1005.0,6.841160862354895,0.1858191394572501,-0.3631840796019903,0,0,0,0.922,,,,,,,,,6.088888888888889,9.0,0.9814459287760642,2.2066666666666666,1.808528407296938,7.101111111111112,5.971587821602485,4.484444444444445,3.025516943892032,1.5577777777777777,1.1315451579342488,0.2122222222222222,0.1073286748471462,0.1155555555555555,0.0353946009693255,-0.026712134129014,0.6646549989941659,-0.2907825029351905,-0.4950859704958065,-0.0774737784094647,0.2617254591095258,-0.3097039692021771,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
HUILA,NEIVA,ARROZ,2014,historica,historial,798.0,798.0,5472.0,6.857142857142857,6.834363411619283,6.63681592039801,7.0,5529.0,809.0,809.0,6.823726444005767,0.1818255420151283,0.1975474912212735,0,0,0,0.922,,,,,,,,,6.088888888888889,9.0,0.9814459287760642,2.2066666666666666,1.808528407296938,7.101111111111112,5.971587821602485,4.484444444444445,3.025516943892032,1.5577777777777777,1.1315451579342488,0.2122222222222222,0.1073286748471462,0.1155555555555555,0.0353946009693255,-0.026712134129014,0.6646549989941659,-0.2907825029351905,-0.4950859704958065,-0.0774737784094647,0.2617254591095258,-0.3097039692021771,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
HUILA,NEIVA,ARROZ,2015,historica,historial,789.0,789.0,5532.0,7.011406844106464,6.857142857142857,6.834363411619283,6.63681592039801,5472.0,798.0,798.0,6.77610739638672,0.1211664650261188,0.0227794455235734,0,0,0,0.922,,,,,,,,,6.088888888888889,9.0,0.9814459287760642,2.2066666666666666,1.808528407296938,7.101111111111112,5.971587821602485,4.484444444444445,3.025516943892032,1.5577777777777777,1.1315451579342488,0.2122222222222222,0.1073286748471462,0.1155555555555555,0.0353946009693255,-0.026712134129014,0.6646549989941659,-0.2907825029351905,-0.4950859704958065,-0.0774737784094647,0.2617254591095258,-0.3097039692021771,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
HUILA,NEIVA,ARROZ,2016,historica,historial,1263.0,1263.0,9691.0,7.673000791765637,7.011406844106464,6.857142857142857,6.834363411619283,5532.0,789.0,789.0,6.90097103762287,0.0963160230691245,0.1542639869636071,0,0,0,0.922,,,,,,,,,6.088888888888889,9.0,0.9814459287760642,2.2066666666666666,1.808528407296938,7.101111111111112,5.971587821602485,4.484444444444445,3.025516943892032,1.5577777777777777,1.1315451579342488,0.2122222222222222,0.1073286748471462,0.1155555555555555,0.0353946009693255,-0.026712134129014,0.6646549989941659,-0.2907825029351905,-0.4950859704958065,-0.0774737784094647,0.2617254591095258,-0.3097039692021771,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
HUILA,NEIVA,ARROZ,2017,historica,historial,1068.0,1068.0,7542.0,7.061797752808989,7.673000791765637,7.011406844106464,6.857142857142857,9691.0,1263.0,1263.0,7.180516831004989,0.4334220611867246,0.6615939476591732,0,0,0,0.922,,,,,,,,,6.088888888888889,9.0,0.9814459287760642,2.2066666666666666,1.808528407296938,7.101111111111112,5.971587821602485,4.484444444444445,3.025516943892032,1.5577777777777777,1.1315451579342488,0.2122222222222222,0.1073286748471462,0.1155555555555555,0.0353946009693255,-0.026712134129014,0.6646549989941659,-0.2907825029351905,-0.4950859704958065,-0.0774737784094647,0.2617254591095258,-0.3097039692021771,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
HUILA,NEIVA,ARROZ,2018,historica,historial,669.0,669.0,4550.0,6.80119581464873,7.061797752808989,7.673000791765637,7.011406844106464,7542.0,1068.0,1068.0,7.248735129560366,0.3682876932709314,-0.6112030389566483,0,0,0,0.922,,,,,,,,,6.088888888888889,9.0,0.9814459287760642,2.2066666666666666,1.808528407296938,7.101111111111112,5.971587821602485,4.484444444444445,3.025516943892032,1.5577777777777777,1.1315451579342488,0.2122222222222222,0.1073286748471462,0.1155555555555555,0.0353946009693255,-0.026712134129014,0.6646549989941659,-0.2907825029351905,-0.4950859704958065,-0.0774737784094647,0.2617254591095258,-0.3097039692021771,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
HUILA,NEIVA,ARROZ,2019,reciente,target,1069.2,1069.2,7438.1,6.956696595585485,6.80119581464873,7.061797752808989,7.673000791765637,4550.0,669.0,669.0,7.178664786407787,0.4474979409875398,-0.2606019381602591,0,0,0,0.922,,,,,,,,,6.088888888888889,9.0,0.9814459287760642,2.2066666666666666,1.808528407296938,7.101111111111112,5.971587821602485,4.484444444444445,3.025516943892032,1.5577777777777777,1.1315451579342488,0.2122222222222222,0.1073286748471462,0.1155555555555555,0.0353946009693255,-0.026712134129014,0.6646549989941659,-0.2907825029351905,-0.4950859704958065,-0.0774737784094647,0.2617254591095258,-0.3097039692021771,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
HUILA,NEIVA,ARROZ,2020,reciente,target,1258.0,1258.0,8691.0,6.908585055643879,6.956696595585485,6.80119581464873,7.061797752808989,7438.1,1069.2,1069.2,6.939896721014403,0.1311107142167425,0.1555007809367552,0,0,0,0.922,,,,,,,,,6.088888888888889,9.0,0.9814459287760642,2.2066666666666666,1.808528407296938,7.101111111111112,5.971587821602485,4.484444444444445,3.025516943892032,1.5577777777777777,1.1315451579342488,0.2122222222222222,0.1073286748471462,0.1155555555555555,0.0353946009693255,-0.026712134129014,0.6646549989941659,-0.2907825029351905,-0.4950859704958065,-0.0774737784094647,0.2617254591095258,-0.3097039692021771,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
HUILA,NEIVA,ARROZ,2021,reciente,target,484.02,478.02,3444.06,7.204844985565457,6.908585055643879,6.956696595585485,6.80119581464873,8691.0,1258.0,1258.0,6.888825821959366,0.079611203387686,-0.0481115399416056,0,0,0,0.922,,,,,,,,,6.088888888888889,9.0,0.9814459287760642,2.2066666666666666,1.808528407296938,7.101111111111112,5.971587821602485,4.484444444444445,3.025516943892032,1.5577777777777777,1.1315451579342488,0.2122222222222222,0.1073286748471462,0.1155555555555555,0.0353946009693255,-0.026712134129014,0.6646549989941659,-0.2907825029351905,-0.4950859704958065,-0.0774737784094647,0.2617254591095258,-0.3097039692021771,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
HUILA,NEIVA,ARROZ,2022,reciente,target,473.0,481.0,3432.94,7.137089397089397,7.204844985565457,6.908585055643879,6.956696595585485,3444.06,478.02,484.02,7.0233755455982765,0.1589875727860203,0.296259929921578,0,0,0,0.922,,,,,,,,,6.088888888888889,9.0,0.9814459287760642,2.2066666666666666,1.808528407296938,7.101111111111112,5.971587821602485,4.484444444444445,3.025516943892032,1.5577777777777777,1.1315451579342488,0.2122222222222222,0.1073286748471462,0.1155555555555555,0.0353946009693255,-0.026712134129014,0.6646549989941659,-0.2907825029351905,-0.4950859704958065,-0.0774737784094647,0.2617254591095258,-0.3097039692021771,126591392207.5464,107268588334.0,108.0,1172142520.4402444,25.564230352311323,400.0,400.0,400.0,0.0,0.0,1.0
HUILA,NEIVA,ARROZ,2023,reciente,target,463.0,473.0,3388.4,7.163636363636364,7.137089397089397,7.204844985565457,6.908585055643879,3432.94,481.0,473.0,7.083506479432914,0.1552283264024957,-0.0677555884760598,0,0,0,0.922,,,,,,,,,6.088888888888889,9.0,0.9814459287760642,2.2066666666666666,1.808528407296938,7.101111111111112,5.971587821602485,4.484444444444445,3.025516943892032,1.5577777777777777,1.1315451579342488,0.2122222222222222,0.1073286748471462,0.1155555555555555,0.0353946009693255,-0.026712134129014,0.6646549989941659,-0.2907825029351905,-0.4950859704958065,-0.0774737784094647,0.2617254591095258,-0.3097039692021771,2911810190.7725,2588772890.0,71.0,41011411.13764085,21.79204078375965,400.0,400.0,400.0,0.0,0.0,1.0
HUILA,NEIVA,ARROZ,2024,reciente,target,465.0,465.0,3720.0,8.0,7.163636363636364,7.137089397089397,7.204844985565457,3388.4,473.0,463.0,7.168523582097076,0.0341411572833163,0.0265469665469666,0,0,0,0.922,,,,,,,,,6.088888888888889,9.0,0.9814459287760642,2.2066666666666666,1.808528407296938,7.101111111111112,5.971587821602485,4.484444444444445,3.025516943892032,1.5577777777777777,1.1315451579342488,0.2122222222222222,0.1073286748471462,0.1155555555555555,0.0353946009693255,-0.026712134129014,0.6646549989941659,-0.2907825029351905,-0.4950859704958065,-0.0774737784094647,0.2617254591095258,-0.3097039692021771,21674783590.295,20324383569.0,122.0,177662160.5761885,23.799415375309195,500.0,500.0,500.0,0.0,25.0,1.0
BOLIVAR,NOROSI,ARROZ,2006,,,,,,,,,,,,,7.150362880362884,0.0187715400651875,,0,0,0,0.963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,
BOLIVAR,NOROSI,ARROZ,2007,historica,historial,315.0,315.0,645.0,2.0476190476190474,,,,,,,,,,0,0,0,0.963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,
BOLIVAR,NOROSI,ARROZ,2008,historica,historial,630.0,630.0,1230.0,1.9523809523809523,2.0476190476190474,,,645.0,315.0,315.0,,,,0,0,0,0.963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
BOLIVAR,NOROSI,ARROZ,2009,historica,historial,382.0,230.0,230.0,1.0,1.9523809523809523,2.0476190476190474,,1230.0,630.0,630.0,2.000000000000003,0.0673435029701473,-0.0952380952380951,0,0,0,0.963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
BOLIVAR,NOROSI,ARROZ,2010,historica,historial,105.0,105.0,249.0,2.3714285714285714,1.0,1.9523809523809523,2.0476190476190474,230.0,230.0,382.0,1.6666666666666687,0.579310717171259,-0.9523809523809524,0,0,0,0.963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
BOLIVAR,NOROSI,ARROZ,2011,historica,historial,100.0,100.0,250.0,2.5,2.3714285714285714,1.0,1.9523809523809523,249.0,105.0,105.0,1.7746031746031763,0.7027857321661822,1.3714285714285714,0,0,0,0.963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
BOLIVAR,NOROSI,ARROZ,2012,historica,historial,80.0,80.0,200.0,2.5,2.5,2.3714285714285714,1.0,250.0,100.0,100.0,1.957142857142859,0.8313991158257978,0.1285714285714285,0,1,0,0.963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
BOLIVAR,NOROSI,ARROZ,2013,historica,historial,145.0,145.0,405.0,2.793103448275862,2.5,2.5,2.3714285714285714,200.0,80.0,80.0,2.457142857142859,0.0742307488958072,0.0,0,0,0,0.963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
BOLIVAR,NOROSI,ARROZ,2014,historica,historial,145.0,145.0,405.0,2.793103448275862,2.793103448275862,2.5,2.5,405.0,145.0,145.0,2.5977011494252893,0.1692233547624764,0.2931034482758621,0,1,0,0.963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
BOLIVAR,NOROSI,ARROZ,2015,historica,historial,145.0,110.0,305.0,2.772727272727273,2.793103448275862,2.793103448275862,2.5,405.0,145.0,145.0,2.6954022988505764,0.1692233547624762,0.0,0,0,0,0.963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
BOLIVAR,NOROSI,ARROZ,2016,historica,historial,340.0,340.0,510.0,1.5,2.772727272727273,2.793103448275862,2.793103448275862,305.0,110.0,145.0,2.786311389759668,0.011764190438033,-0.0203761755485891,0,0,0,0.963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
BOLIVAR,NOROSI,ARROZ,2017,historica,historial,350.0,300.0,450.0,1.5,1.5,2.772727272727273,2.793103448275862,510.0,340.0,340.0,2.355276907001047,0.7407615931387458,-1.272727272727273,0,1,0,0.963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
BOLIVAR,NOROSI,ARROZ,2018,historica,historial,170.0,170.0,255.0,1.5,1.5,1.5,2.772727272727273,450.0,300.0,350.0,1.9242424242424263,0.7348094335140697,0.0,0,1,0,0.963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
BOLIVAR,NOROSI,ARROZ,2019,reciente,target,300.0,210.0,630.0,3.0,1.5,1.5,1.5,255.0,170.0,170.0,1.5,0.0,0.0,0,0,0,0.963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
BOLIVAR,NOROSI,ARROZ,2020,reciente,target,150.0,130.0,390.0,3.0,3.0,1.5,1.5,630.0,210.0,300.0,2.000000000000002,0.8660254037844386,1.5,0,1,0,0.963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
BOLIVAR,NOROSI,ARROZ,2021,reciente,target,180.0,168.0,504.0,3.0,3.0,3.0,1.5,390.0,130.0,150.0,2.500000000000002,0.8660254037844386,0.0,0,1,0,0.963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
BOLIVAR,NOROSI,ARROZ,2022,reciente,target,200.0,195.0,585.0,3.0,3.0,3.0,3.0,504.0,168.0,180.0,3.0,0.0,0.0,0,1,0,0.963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
BOLIVAR,NOROSI,ARROZ,2023,reciente,target,85.0,85.0,255.0,3.0,3.0,3.0,3.0,585.0,195.0,200.0,3.0,0.0,0.0,0,1,0,0.963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
BOLIVAR,NOROSI,ARROZ,2024,reciente,target,70.0,63.0,189.0,3.0,3.0,3.0,3.0,255.0,85.0,85.0,3.0,0.0,0.0,0,1,0,0.963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,0.0,25.0,1.0
CHOCO,NOVITA,ARROZ,2006,historica,historial,190.0,190.0,323.0,1.7,,,,,,,3.0,0.0,,0,0,0,0.955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,
CHOCO,NOVITA,ARROZ,2007,historica,historial,320.0,320.0,542.0,1.69375,1.7,,,323.0,190.0,190.0,2.350000000000003,0.919238815542512,,0,0,0,0.955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,
CHOCO,NOVITA,ARROZ,2008,historica,historial,392.0,392.0,666.0,1.6989795918367347,1.69375,1.7,,542.0,320.0,320.0,1.696875000000003,0.0044194173824157,-0.0062499999999998,0,0,0,0.955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
CHOCO,NOVITA,ARROZ,2009,historica,historial,130.0,130.0,221.0,1.7,1.6989795918367347,1.69375,1.7,666.0,392.0,392.0,1.697576530612247,0.0033529182214527,0.0052295918367346,0,0,0,0.955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
CHOCO,NOVITA,ARROZ,2010,historica,historial,60.0,57.0,94.0,1.649122807017544,1.7,1.6989795918367347,1.69375,221.0,130.0,130.0,1.697576530612247,0.0033529182214527,0.0010204081632652,0,0,0,0.955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
CHOCO,NOVITA,ARROZ,2011,historica,historial,60.0,57.0,98.0,1.719298245614035,1.649122807017544,1.7,1.6989795918367347,94.0,57.0,60.0,1.682700799618095,0.02908387007461,-0.050877192982456,0,0,0,0.955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
CHOCO,NOVITA,ARROZ,2012,historica,historial,80.0,80.0,160.0,2.0,1.719298245614035,1.649122807017544,1.7,98.0,57.0,60.0,1.6894736842105285,0.0362525935434592,0.0701754385964912,0,0,0,0.955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
CHOCO,NOVITA,ARROZ,2013,historica,historial,120.0,110.0,198.0,1.8,2.0,1.719298245614035,1.649122807017544,160.0,80.0,80.0,1.7894736842105283,0.1856667586711993,0.2807017543859649,0,0,0,0.955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
CHOCO,NOVITA,ARROZ,2014,historica,historial,120.0,120.0,120.0,1.0,1.8,2.0,1.719298245614035,198.0,110.0,120.0,1.839766081871347,0.1445142715422547,-0.1999999999999999,0,0,0,0.955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
CHOCO,NOVITA,ARROZ,2015,historica,historial,240.0,240.0,240.0,1.0,1.0,1.8,2.0,120.0,120.0,120.0,1.600000000000002,0.529150262212918,-0.8,0,1,0,0.955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
CHOCO,NOVITA,ARROZ,2016,historica,historial,260.0,260.0,260.0,1.0,1.0,1.0,1.8,240.0,240.0,240.0,1.2666666666666686,0.4618802153517004,0.0,0,1,0,0.955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
CHOCO,NOVITA,ARROZ,2017,historica,historial,300.0,300.0,300.0,1.0,1.0,1.0,1.0,260.0,260.0,260.0,1.0,0.0,0.0,0,1,0,0.955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
CHOCO,NOVITA,ARROZ,2018,historica,historial,300.0,300.0,300.0,1.0,1.0,1.0,1.0,300.0,300.0,300.0,1.0,0.0,0.0,0,1,0,0.955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
CHOCO,NOVITA,ARROZ,2019,reciente,target,408.0,350.0,850.0,2.4285714285714284,1.0,1.0,1.0,300.0,300.0,300.0,1.0,0.0,0.0,0,0,0,0.955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
CHOCO,NOVITA,ARROZ,2020,reciente,target,440.0,420.0,749.7,1.785,2.4285714285714284,1.0,1.0,850.0,350.0,408.0,1.4761904761904785,0.8247860988423225,1.4285714285714284,0,0,0,0.955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
CHOCO,NOVITA,ARROZ,2021,reciente,target,242.0,206.0,297.14,1.4424271844660193,1.785,2.4285714285714284,1.0,749.7,420.0,440.0,1.737857142857145,0.7154515485812768,-0.6435714285714282,0,0,0,0.955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
CHOCO,NOVITA,ARROZ,2022,reciente,target,360.0,160.0,380.8,2.38,1.4424271844660193,1.785,2.4285714285714284,297.14,206.0,242.0,1.8853328710124848,0.5006696828246773,-0.3425728155339809,0,0,0,0.955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
CHOCO,NOVITA,ARROZ,2023,reciente,target,310.0,310.0,737.8,2.38,2.38,1.4424271844660193,1.785,380.8,160.0,360.0,1.8691423948220087,0.4744161180460312,0.9375728155339806,0,1,0,0.955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
CHOCO,NOVITA,ARROZ,2024,reciente,target,30.0,30.0,60.0,2.0,2.38,2.38,1.4424271844660193,737.8,310.0,310.0,2.0674757281553418,0.5413079174334192,0.0,0,0,0,0.955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,0.0,25.0,1.0
CHOCO,NUEVO BELEN DE BAJIRA *,ARROZ,2006,,,,,,,,,,,,,2.38,0.0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,
CHOCO,NUEVO BELEN DE BAJIRA *,ARROZ,2007,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,
CHOCO,NUEVO BELEN DE BAJIRA *,ARROZ,2008,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
CHOCO,NUEVO BELEN DE BAJIRA *,ARROZ,2009,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
CHOCO,NUEVO BELEN DE BAJIRA *,ARROZ,2010,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
CHOCO,NUEVO BELEN DE BAJIRA *,ARROZ,2011,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
CHOCO,NUEVO BELEN DE BAJIRA *,ARROZ,2012,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
CHOCO,NUEVO BELEN DE BAJIRA *,ARROZ,2013,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
CHOCO,NUEVO BELEN DE BAJIRA *,ARROZ,2014,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
CHOCO,NUEVO BELEN DE BAJIRA *,ARROZ,2015,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
CHOCO,NUEVO BELEN DE BAJIRA *,ARROZ,2016,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
CHOCO,NUEVO BELEN DE BAJIRA *,ARROZ,2017,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
