departamento,municipio,rendimiento_inferido,produccion_esperada_t,ingreso_esperado_cop
BOLIVAR,SIMITI,5.881268617770296,958.6467846965583,3451128424.90761
SUCRE,SINCELEJO,2.743353258567308,54.867065171346155,197521434.61684614
CHOCO,SIPI,7.039552193693641,781.3902934999942,2813005056.5999794
BOYACA,SOATA,7.22735606262529,126.47873109594258,455323431.94539326
SANTANDER,SOCORRO,11.795090723856784,24769.690520099248,89170885872.3573
CAQUETA,SOLANO,4.704031985481446,5155.619056087665,18560228601.915596
ATLANTICO,SOLEDAD,8.613690713533032,124.89851534622896,449634655.24642426
CAQUETA,SOLITA,5.848920603328431,3515.2012826003875,12654724617.361395
BOYACA,SOMONDOCO,5.955425043994711,23.821700175978844,85758120.63352384
ANTIOQUIA,SONSON,9.792968076168847,13132.370190142425,47276532684.512726
ANTIOQUIA,SOPETRAN,5.350118262680219,957.6711690197592,3447616208.4711328
BOLIVAR,SOPLAVIENTO,2.9768807951977405,29.768807951977404,107167708.62711866
CAUCA,SOTARA PAISPAMBA,7.832295330579223,46.99377198347534,169177579.1405112
SANTANDER,SUAITA,8.931321157793901,3956.575272902698,14243670982.449713
ATLANTICO,SUAN,5.6810515575755405,245.42142728726336,883517138.234148
CAUCA,SUAREZ,17.88818666980891,822.8565868112098,2962283712.520355
TOLIMA,SUAREZ,13.215836199126887,185.02170678777642,666078144.4359951
HUILA,SUAZA,3.8468952168784574,1673.399419342129,6024237909.631665
CAUCA,SUCRE,2.8489650200009287,877.481226160286,3158932414.17703
SANTANDER,SUCRE,6.297770182658613,440.8439127861029,1587038086.0299706
SUCRE,SUCRE,6.69834527819879,187.55366778956613,675193204.042438
CUNDINAMARCA,SUPATA,5.8745911834380005,1157.2944631372861,4166260067.29423
CALDAS,SUPIA,15.775755459392059,18205.221800138435,65538798480.49837
BOYACA,SUTATENZA,2.6436458126080735,23.792812313472663,85654124.32850158
CHOCO,TADO,6.9841262358443,1131.4284502067767,4073142420.744396
BOLIVAR,TALAIGUA NUEVO,2.7106493497382855,189.74545448167999,683083636.134048
CESAR,TAMALAMEQUE,6.0929324341598905,751.8678623753306,2706724304.5511904
CASANARE,TAMARA,7.008987432823373,364.4673465068154,1312082447.4245355
ARAUCA,TAME,24.490405474150066,516821.02672098886,1860555696195.56
ANTIOQUIA,TAMESIS,4.751829884755037,3953.522464116191,14232680870.818287
NARINO,TAMINANGO,9.800923186279915,5493.417445909892,19776302805.27561
VAUPES,TARAIRA,7.4512164960926075,602.4308537090873,2168751073.352714
ANTIOQUIA,TARAZA,7.997502588115587,6326.024547199429,22773688369.91795
HUILA,TARQUI,4.221942095124618,1756.327911571841,6322780481.6586275
ANTIOQUIA,TARSO,5.894735747676782,486.31569918333446,1750736517.060004
CASANARE,TAURAMENA,18.465355941382928,2345.100204555632,8442360736.400274
HUILA,TELLO,5.131564811963403,10268.26118873877,36965740279.45957
MAGDALENA,TENERIFE,7.012620201287694,21.03786060386308,75736298.1739071
NORTE DE SANTANDER,TEORAMA,9.767385578692245,6895.774218556725,24824787186.80421
HUILA,TERUEL,9.832019003250334,3641.7798388039237,13110407419.694126
HUILA,TESALIA,5.139201397060237,368.480740169219,1326530664.6091886
CUNDINAMARCA,TIBACUY,3.6085580086597444,158.77655238102875,571595588.5717036
NORTE DE SANTANDER,TIBU,6.143963270115501,6291.418388598273,22649106198.95378
CORDOBA,TIERRALTA,12.129893543561863,52158.54223731601,187770752054.33765
HUILA,TIMANA,5.12386060955162,2561.9303047758103,9222949097.192917
CAUCA,TIMBIO,7.926257567376666,610.3218326880033,2197158597.6768117
CAUCA,TIMBIQUI,3.0387318528703955,404.1513364317626,1454944811.1543455
BOLIVAR,TIQUISIO,3.4063533367234027,579.0800672429784,2084688242.0747225
ANTIOQUIA,TITIRIBI,16.330888314492455,1004.349631341286,3615658672.8286295
CUNDINAMARCA,TOCAIMA,6.147671350720859,504.10905075911046,1814792582.7327976
BOYACA,TOGUI,2.654821929605732,1221.2180876186367,4396385115.427092
ANTIOQUIA,TOLEDO,16.79322249892317,184.72544748815488,665011610.9573575
NORTE DE SANTANDER,TOLEDO,6.103117703684571,1684.4604862169417,6064057750.38099
SANTANDER,TONA,5.799432079128971,92.79091326606354,334047287.7578288
CUNDINAMARCA,TOPAIPI,8.020246886340306,713.8019728842872,2569687102.383434
VALLE DEL CAUCA,TORO,9.944116005873976,1402.1203568282306,5047633284.581631
CASANARE,TRINIDAD,14.627720207661323,3656.9300519153308,13164948186.89519
VALLE DEL CAUCA,TRUJILLO,11.19456423949107,39388.07427664933,141797067395.9376
ATLANTICO,TUBARA,5.266279506543084,44.763375805616214,161148152.90021837
VALLE DEL CAUCA,TULUA,8.88963590575133,4169.239239797374,15009261263.270544
BOYACA,TUNUNGUA,5.234286912871557,444.91438759408237,1601691795.3386965
BOLIVAR,TURBACO,7.5149648935622,41.3323069145921,148796304.89253157
ANTIOQUIA,TURBO,15.252432331990692,156398.44113223255,563034388076.0371
CUNDINAMARCA,UBALA,6.19795154739033,241.72011034822287,870192397.2536024
VALLE DEL CAUCA,ULLOA,11.930643685753276,2530.48952574827,9109762292.693771
CHOCO,UNGUIA,5.057656159354071,4121.989769873568,14839163171.544844
CHOCO,UNION PANAMERICANA,3.2757291859093964,84.84138591505337,305428989.29419214
ANTIOQUIA,URAMITA,4.900376833709463,2312.9778655108666,8326720315.83912
META,URIBE,18.66474809344485,35071.06166758287,126255822003.29834
ANTIOQUIA,URRAO,4.205237745585915,3608.093985712715,12989138348.565775
LA GUAJIRA,URUMITA,6.1141209386661215,1883.1492491091653,6779337296.792995
ATLANTICO,USIACURI,4.336191780391488,34.6895342431319,124882323.27527484
CUNDINAMARCA,UTICA,3.44060208518554,37.84662293704094,136247842.5733474
ANTIOQUIA,VALDIVIA,6.118204960136337,1596.851494595584,5748665380.544103
CORDOBA,VALENCIA,10.306491715441727,6874.429974199632,24747947907.118675
SANTANDER,VALLE DE SAN JOSE,7.606059578005404,5887.090113376183,21193524408.154255
PUTUMAYO,VALLE DEL GUAMUEZ,5.943228465492254,2210.8809891631186,7959171560.9872265
CESAR,VALLEDUPAR,5.186857031652281,907.6999805391491,3267719929.9409366
CAQUETA,VALPARAISO,5.100008434717454,663.001096513269,2386803947.447768
ANTIOQUIA,VEGACHI,7.914158157063023,276.99553549720576,997183927.7899407
TOLIMA,VENADILLO,7.7748953625537744,2480.191620654654,8928689834.356752
ANTIOQUIA,VENECIA,3.3771475373122772,1198.8873757458584,4315994552.68509
CUNDINAMARCA,VERGARA,6.071084095360572,1111.0083894509846,3999630202.023545
VALLE DEL CAUCA,VERSALLES,9.976496437995912,4388.6607830744015,15799178819.067844
CUNDINAMARCA,VIANI,12.582990930083358,251.65981860166715,905975346.9660017
CALDAS,VICTORIA,10.14133444789964,1876.1468728614334,6754128742.301161
ANTIOQUIA,VIGIA DEL FUERTE,4.789511382542456,5661.202454165183,20380328834.99466
VALLE DEL CAUCA,VIJES,9.776048859675555,1583.71991526744,5701391694.962784
NORTE DE SANTANDER,VILLA CARO,6.068598995587832,500.96284708577554,1803466249.508792
NORTE DE SANTANDER,VILLA DEL ROSARIO,5.991821408819244,203.7219278998543,733398940.4394754
CAUCA,VILLA RICA,11.536176201525937,646.0258672854525,2325693122.2276287
PUTUMAYO,VILLAGARZON,5.0850758339809286,854.292740108796,3075453864.3916655
CUNDINAMARCA,VILLAGOMEZ,6.4223628199287,208.72679164768275,751416449.9316579
TOLIMA,VILLAHERMOSA,9.838784855568813,13882.525431207594,49977091552.34734
CALDAS,VILLAMARIA,8.984116591715058,359.3646636686023,1293712789.2069683
BOLIVAR,VILLANUEVA,6.900114441539285,703.8116730370072,2533722022.9332256
CASANARE,VILLANUEVA,16.119866261945113,1740.945556290072,6267404002.644259
LA GUAJIRA,VILLANUEVA,5.217948722091906,360.03846182434154,1296138462.5676296
TOLIMA,VILLARRICA,6.969326512701054,1345.0800169513034,4842288061.024692
META,VILLAVICENCIO,17.850913061135703,6372.775962825446,22941993466.171608
HUILA,VILLAVIEJA,6.987064906684337,2015.7682255784312,7256765612.082352
CUNDINAMARCA,VILLETA,6.790478508721393,176.55244122675623,635588788.4163225
CUNDINAMARCA,VIOTA,5.736915041680454,3915.44451594691,14095600257.408876
META,VISTAHERMOSA,18.977281573098352,14182.861156470784,51058300163.29482
CALDAS,VITERBO,13.871555803894406,1969.7609241530056,7091139326.95082
CUNDINAMARCA,YACOPI,8.557814029395173,8455.120261042432,30438432939.752754
HUILA,YAGUARA,6.87274601590528,343.637300795264,1237094282.8629506
ANTIOQUIA,YARUMAL,3.6873522972593316,339.2364113478585,1221251080.8522906
ANTIOQUIA,YOLOMBO,9.03215805582825,2754.808207027616,9917309545.299417
ANTIOQUIA,YONDO,7.2905325324403325,1618.4982222017538,5826593599.926313
CASANARE,YOPAL,14.759832179715735,9224.895112322334,33209622404.3604
VALLE DEL CAUCA,YOTOCO,13.77613804839147,10962.224090627029,39464006726.2573
VALLE DEL CAUCA,YUMBO,14.324970770030273,326.6093335566902,1175793600.8040848
SANTANDER,ZAPATOCA,7.926947471751747,360.6761099647045,1298433995.8729362
ANTIOQUIA,ZARAGOZA,14.383178836926977,5235.47709664142,18847717547.90911
VALLE DEL CAUCA,ZARZAL,6.985998744708914,38.98187299547574,140334742.78371266
BOYACA,ZETAQUIRA,8.11918898383835,246.01142621030203,885641134.3570874
MAGDALENA,ZONA BANANERA,8.99899293454119,3869.5669618527118,13930441062.669762
