departamento,municipio,rendimiento_inferido,produccion_esperada_t,ingreso_esperado_cop
CAQUETA,LA MONTANITA,0.6146960570579658,33.50093510965914,428811969.403637
CUNDINAMARCA,LA PALMA,0.5213242837277544,130.85239521566635,1674910658.7605293
CESAR,LA PAZ,0.6170634761102104,641.7460151546188,8214348993.97912
SANTANDER,LA PAZ,0.5191539571146963,315.6456059257353,4040263755.849412
CUNDINAMARCA,LA PENA,0.7412847251815791,14.825694503631581,189768889.64648423
HUILA,LA PLATA,0.7677241317144,368.35403839656914,4714931691.476086
VICHADA,LA PRIMAVERA,0.7265865930127047,49.40788832486392,632420970.5582582
CAUCA,LA SIERRA,0.516448548335941,20.65794193343764,264421656.7480018
QUINDIO,LA TEBAIDA,1.0606415684277666,196.29293506892677,2512549568.8822627
NARINO,LA TOLA,0.6156113410686835,1.231222682137367,15759650.331358299
VALLE DEL CAUCA,LA UNION,0.8890924851221143,4.712190171147205,60316034.19068423
NARINO,LA UNION,0.6127598448587237,46.569748209263004,596092777.0785664
CUNDINAMARCA,LA VEGA,0.44080605949209256,11.460957546794406,146700256.59896842
BOYACA,LA VICTORIA,0.6651720661071552,47.892388759715175,613022576.1243542
VALLE DEL CAUCA,LA VICTORIA,0.5001113716911592,10.002227433823183,128028511.15293674
RISARALDA,LA VIRGINIA,0.4262332163656236,4.049215555473424,51829959.11005983
SANTANDER,LANDAZURI,0.47663978678039076,3374.6096904051665,43195004037.186134
SANTANDER,LEBRIJA,0.7736699491312126,870.3786927726142,11140847267.489462
NARINO,LEIVA,0.3978522115454047,1.9892610577270233,25462541.538905896
META,LEJANIAS,0.6742914674453798,464.9239668035894,5951026775.085945
TOLIMA,LERIDA,0.9522065630968033,590.368069120018,7556711284.736231
AMAZONAS,LETICIA,0.7261667019887107,23.237334463638742,297437881.13457584
TOLIMA,LIBANO,0.3509943532725869,245.6960472908108,3144909405.3223786
NARINO,LINARES,0.5318216011519356,2.659108005759678,34036582.47372388
CHOCO,LLORO,0.335313309999468,39.90228388993669,510749233.7911896
CAUCA,LOPEZ DE MICAY,0.40441366804287865,10.110341701071967,129412373.77372117
NARINO,LOS ANDES,0.5291407039154005,42.33125631323204,541840080.8093702
CORDOBA,LOS CORDOBAS,0.9214907686169858,46.07453843084929,589754091.9148709
NORTE DE SANTANDER,LOURDES,0.66124653306355,45.95663404791672,588244915.8133341
ANTIOQUIA,MACEO,0.6836510594569178,1210.0623752387446,15488798403.055931
NARINO,MAGUI,0.4623571737696017,20.806072819632078,266317732.0912906
SUCRE,MAJAGUAL,0.43236684147139604,16.42993997591305,210303231.69168705
CESAR,MANAURE BALCON DEL CESAR,0.6146485050005424,163.49650233014427,2092755229.8258467
CASANARE,MANI,0.45047432491499706,34.68652301845477,443987494.6362211
CALDAS,MANIZALES,0.5344394140165687,43.28959253534207,554106784.4523784
META,MAPIRIPAN,0.5170083683934245,194.912154884321,2494875582.519309
BOLIVAR,MARIA LA BAJA,0.4436720098144641,32.38805671645588,414567125.97063524
BOYACA,MARIPI,0.6195310699343944,501.2006355769251,6415368135.384642
CALDAS,MARQUETALIA,0.6086435108193881,79.73229991733983,1020573438.9419498
RISARALDA,MARSELLA,0.7621515643502298,83.83667207852528,1073109402.6051236
SANTANDER,MATANZA,0.7346713450951659,39.52531836611992,505924075.08633494
CUNDINAMARCA,MEDINA,0.8338304517430197,65.87260568769855,843169352.8025415
CHOCO,MEDIO BAUDO,0.775868736845551,775.0928681087055,9921188711.79143
CHOCO,MEDIO SAN JUAN,0.6091028888091583,110.85672576326681,1418966089.7698152
TOLIMA,MELGAR,0.6748836867128978,131.60231890901505,1684509682.0353925
CAUCA,MERCADERES,0.5132396774783122,292.546616162638,3744596686.8817663
META,MESETAS,0.4677443035340133,162.77501762983664,2083520225.6619089
CAQUETA,MILAN,0.5125092312604181,267.52981871793827,3424381679.5896096
BOYACA,MIRAFLORES,0.6041081309481561,9.061621964222342,115988761.14204597
GUAVIARE,MIRAFLORES,0.6006755825019912,240.27023300079645,3075458982.4101944
CAUCA,MIRANDA,0.49894107087881523,24.94705354394076,319322285.3624417
RISARALDA,MISTRATO,0.599368653837858,23.327428007369434,298591078.4943288
VAUPES,MITU,0.31996443087819965,6.399288617563993,81910894.3048191
PUTUMAYO,MOCOA,0.535846410355397,77.16188309117717,987672103.5670677
BOLIVAR,MONTECRISTO,0.6786267759108684,50.89700819331513,651481704.8744336
CORDOBA,MONTELIBANO,0.6070763348113795,175.44506076048867,2245696777.734255
QUINDIO,MONTENEGRO,0.830289357517053,78.87748896412003,1009631858.7407364
CORDOBA,MONTERIA,0.5220079451731694,28.18842903935115,360811891.7036947
CASANARE,MONTERREY,0.44221888678217736,8.733823013948003,111792934.57853444
BOLIVAR,MORALES,0.6259108115060432,84.49795955331584,1081573882.2824426
CAUCA,MORALES,0.5319811548078873,14.895472334620845,190662045.88314682
SUCRE,MORROA,0.5257527989910675,4.20602239192854,53837086.616685316
NARINO,MOSQUERA,0.513909319289574,246.6764732589955,3157458857.7151423
ANTIOQUIA,MUTATA,0.6772636182849554,566.1923848862227,7247262526.543651
BOYACA,MUZO,0.6802833457217083,275.51475501729186,3526588864.221336
ANTIOQUIA,NARINO,0.7704929457873273,337.47591025484934,4319691651.262072
HUILA,NATAGA,0.6753997793270249,110.29278396410317,1411747634.7405205
TOLIMA,NATAGAIMA,0.8981798228830316,24.699945129283368,316159297.6548271
ANTIOQUIA,NECHI,0.4813468743869244,3.8507749950953953,49289919.93722106
ANTIOQUIA,NECOCLI,0.6798534158165868,1444.3485819023385,18487661848.349934
CALDAS,NEIRA,0.6161852400945216,36.35492916557677,465343093.3193826
HUILA,NEIVA,0.3960935988544385,250.9252948742868,3211843774.390871
CUNDINAMARCA,NILO,0.5241309952986682,175.63629652458374,2248144595.514672
CUNDINAMARCA,NIMAIMA,0.7607385965004323,3.8036929825021613,48687270.17602766
CUNDINAMARCA,NOCAIMA,0.7586792723676864,59.17698324467954,757465385.5318981
CALDAS,NORCASIA,0.6112497030731563,378.3635662022837,4843053647.389232
BOLIVAR,NOROSI,0.6045233602607146,31.43521473355716,402370748.58953166
CHOCO,NOVITA,0.4239221664658037,47.47928264417001,607734817.8453763
CASANARE,NUNCHIA,0.4339901211602025,10.849753029005063,138876838.7712648
CHOCO,NUQUI,0.424792995754676,16.142133838677687,206619313.1350744
SANTANDER,OCAMONTE,0.3204237894446939,70.49323367783266,902313391.0762581
NORTE DE SANTANDER,OCANA,0.5155964203610486,37.1229422659955,475173661.0047424
SANTANDER,OIBA,0.5732358913949986,18.916784416034954,242134840.52524742
NARINO,OLAYA HERRERA,0.5086284298235181,85.95820464017456,1100265019.3942342
HUILA,OPORAPA,0.7811690984766879,57.8065132872749,739923370.0771188
PUTUMAYO,ORITO,0.5197866735327449,285.88267044300966,3659298181.6705236
